id,left,top,right,bottom,화학적산소
1559,126.250000000000000,34.700000000000003,126.275000000000006,34.675000000000004,2.18624390
1559,126.250000000000000,34.700000000000003,126.275000000000006,34.675000000000004,2.31124940
1559,126.250000000000000,34.700000000000003,126.275000000000006,34.675000000000004,1.96437520
1559,126.250000000000000,34.700000000000003,126.275000000000006,34.675000000000004,2.07469280
1559,126.250000000000000,34.700000000000003,126.275000000000006,34.675000000000004,2.18756020
1559,126.250000000000000,34.700000000000003,126.275000000000006,34.675000000000004,2.29477460
1558,126.250000000000000,34.725000000000001,126.275000000000006,34.700000000000003,1.72906570
1558,126.250000000000000,34.725000000000001,126.275000000000006,34.700000000000003,1.99205900
1558,126.250000000000000,34.725000000000001,126.275000000000006,34.700000000000003,2.20139490
1558,126.250000000000000,34.725000000000001,126.275000000000006,34.700000000000003,2.36195400
1558,126.250000000000000,34.725000000000001,126.275000000000006,34.700000000000003,1.66841440
1558,126.250000000000000,34.725000000000001,126.275000000000006,34.700000000000003,1.95340370
1558,126.250000000000000,34.725000000000001,126.275000000000006,34.700000000000003,2.17737490
1558,126.250000000000000,34.725000000000001,126.275000000000006,34.700000000000003,2.34645500
1558,126.250000000000000,34.725000000000001,126.275000000000006,34.700000000000003,1.70681920
1558,126.250000000000000,34.725000000000001,126.275000000000006,34.700000000000003,1.96099070
1558,126.250000000000000,34.725000000000001,126.275000000000006,34.700000000000003,2.16988940
1558,126.250000000000000,34.725000000000001,126.275000000000006,34.700000000000003,2.33279830
1558,126.250000000000000,34.725000000000001,126.275000000000006,34.700000000000003,1.80376900
1558,126.250000000000000,34.725000000000001,126.275000000000006,34.700000000000003,2.00126270
1558,126.250000000000000,34.725000000000001,126.275000000000006,34.700000000000003,2.17655760
1558,126.250000000000000,34.725000000000001,126.275000000000006,34.700000000000003,2.32220230
1557,126.250000000000000,34.750000000000000,126.275000000000006,34.725000000000001,1.96771330
1557,126.250000000000000,34.750000000000000,126.275000000000006,34.725000000000001,2.10901920
1557,126.250000000000000,34.750000000000000,126.275000000000006,34.725000000000001,2.24372170
1557,126.250000000000000,34.750000000000000,126.275000000000006,34.725000000000001,2.36735510
1557,126.250000000000000,34.750000000000000,126.275000000000006,34.725000000000001,1.85357540
1557,126.250000000000000,34.750000000000000,126.275000000000006,34.725000000000001,2.05695840
1557,126.250000000000000,34.750000000000000,126.275000000000006,34.725000000000001,2.23035980
1557,126.250000000000000,34.750000000000000,126.275000000000006,34.725000000000001,2.37247790
1557,126.250000000000000,34.750000000000000,126.275000000000006,34.725000000000001,1.72906570
1557,126.250000000000000,34.750000000000000,126.275000000000006,34.725000000000001,1.99205900
1557,126.250000000000000,34.750000000000000,126.275000000000006,34.725000000000001,2.20139490
1557,126.250000000000000,34.750000000000000,126.275000000000006,34.725000000000001,2.36195400
3614,126.549999999999997,37.024999999999999,126.575000000000003,37.000000000000000,2.43194560
3614,126.549999999999997,37.024999999999999,126.575000000000003,37.000000000000000,2.43290980
3614,126.549999999999997,37.024999999999999,126.575000000000003,37.000000000000000,2.42460160
3614,126.549999999999997,37.024999999999999,126.575000000000003,37.000000000000000,2.41107010
3614,126.549999999999997,37.024999999999999,126.575000000000003,37.000000000000000,2.38655430
3614,126.549999999999997,37.024999999999999,126.575000000000003,37.000000000000000,2.39500380
3614,126.549999999999997,37.024999999999999,126.575000000000003,37.000000000000000,2.39542050
3614,126.549999999999997,37.024999999999999,126.575000000000003,37.000000000000000,2.39070570
3614,126.549999999999997,37.024999999999999,126.575000000000003,37.000000000000000,2.35360780
3614,126.549999999999997,37.024999999999999,126.575000000000003,37.000000000000000,2.36589340
3614,126.549999999999997,37.024999999999999,126.575000000000003,37.000000000000000,2.37175440
3614,126.549999999999997,37.024999999999999,126.575000000000003,37.000000000000000,2.37313870
3614,126.549999999999997,37.024999999999999,126.575000000000003,37.000000000000000,2.32933930
3614,126.549999999999997,37.024999999999999,126.575000000000003,37.000000000000000,2.34344240
3614,126.549999999999997,37.024999999999999,126.575000000000003,37.000000000000000,2.35261800
3614,126.549999999999997,37.024999999999999,126.575000000000003,37.000000000000000,2.35812540
3613,126.549999999999997,37.050000000000011,126.575000000000003,37.025000000000006,2.57901940
3613,126.549999999999997,37.050000000000011,126.575000000000003,37.025000000000006,2.54303640
3613,126.549999999999997,37.050000000000011,126.575000000000003,37.025000000000006,2.50147940
3613,126.549999999999997,37.050000000000011,126.575000000000003,37.025000000000006,2.45942680
3613,126.549999999999997,37.050000000000011,126.575000000000003,37.025000000000006,2.49449980
3613,126.549999999999997,37.050000000000011,126.575000000000003,37.025000000000006,2.48179670
3613,126.549999999999997,37.050000000000011,126.575000000000003,37.025000000000006,2.46000200
3613,126.549999999999997,37.050000000000011,126.575000000000003,37.025000000000006,2.43417560
3613,126.549999999999997,37.050000000000011,126.575000000000003,37.025000000000006,2.43194560
3613,126.549999999999997,37.050000000000011,126.575000000000003,37.025000000000006,2.43290980
3613,126.549999999999997,37.050000000000011,126.575000000000003,37.025000000000006,2.42460160
3613,126.549999999999997,37.050000000000011,126.575000000000003,37.025000000000006,2.41107010
3591,126.549999999999997,37.600000000000001,126.575000000000003,37.575000000000003,1.48038270
3591,126.549999999999997,37.600000000000001,126.575000000000003,37.575000000000003,1.37546800
