id,left,top,right,bottom,�Ի꿰
3060,126.474999999999994,37.450000000000003,126.500000000000000,37.425000000000011,819.93683000
3059,126.474999999999994,37.475000000000001,126.500000000000000,37.450000000000003,838.79307000
3059,126.474999999999994,37.475000000000001,126.500000000000000,37.450000000000003,851.40075000
3059,126.474999999999994,37.475000000000001,126.500000000000000,37.450000000000003,865.04318000
3059,126.474999999999994,37.475000000000001,126.500000000000000,37.450000000000003,831.50928000
3059,126.474999999999994,37.475000000000001,126.500000000000000,37.450000000000003,843.66793000
3059,126.474999999999994,37.475000000000001,126.500000000000000,37.450000000000003,856.87126000
3059,126.474999999999994,37.475000000000001,126.500000000000000,37.450000000000003,823.86605000
3059,126.474999999999994,37.475000000000001,126.500000000000000,37.450000000000003,835.49808000
3059,126.474999999999994,37.475000000000001,126.500000000000000,37.450000000000003,848.16935000
3059,126.474999999999994,37.475000000000001,126.500000000000000,37.450000000000003,815.95157000
3059,126.474999999999994,37.475000000000001,126.500000000000000,37.450000000000003,826.97592000
3059,126.474999999999994,37.475000000000001,126.500000000000000,37.450000000000003,839.02224000
3058,126.474999999999994,37.500000000000000,126.500000000000000,37.475000000000001,852.06856000
3058,126.474999999999994,37.500000000000000,126.500000000000000,37.475000000000001,865.38965000
3058,126.474999999999994,37.500000000000000,126.500000000000000,37.475000000000001,879.70533000
3058,126.474999999999994,37.500000000000000,126.500000000000000,37.475000000000001,845.65796000
3058,126.474999999999994,37.500000000000000,126.500000000000000,37.475000000000001,858.64773000
3058,126.474999999999994,37.500000000000000,126.500000000000000,37.475000000000001,872.65203000
3058,126.474999999999994,37.500000000000000,126.500000000000000,37.475000000000001,838.79307000
3058,126.474999999999994,37.500000000000000,126.500000000000000,37.475000000000001,851.40075000
3058,126.474999999999994,37.500000000000000,126.500000000000000,37.475000000000001,865.04318000
3057,126.474999999999994,37.524999999999999,126.500000000000000,37.500000000000000,868.44384000
3057,126.474999999999994,37.524999999999999,126.500000000000000,37.500000000000000,882.62390000
3057,126.474999999999994,37.524999999999999,126.500000000000000,37.500000000000000,897.76779000
3057,126.474999999999994,37.524999999999999,126.500000000000000,37.500000000000000,863.46585000
3057,126.474999999999994,37.524999999999999,126.500000000000000,37.500000000000000,877.36457000
3057,126.474999999999994,37.524999999999999,126.500000000000000,37.500000000000000,892.23381000
3057,126.474999999999994,37.524999999999999,126.500000000000000,37.500000000000000,858.00688000
3057,126.474999999999994,37.524999999999999,126.500000000000000,37.500000000000000,871.62555000
3057,126.474999999999994,37.524999999999999,126.500000000000000,37.500000000000000,886.22472000
3057,126.474999999999994,37.524999999999999,126.500000000000000,37.500000000000000,852.06856000
