id,left,top,right,bottom,≈ı∏Ìµµ
11942,127.700000000000003,34.675000000000004,127.725000000000023,34.650000000000006,4.71932730
11942,127.700000000000003,34.675000000000004,127.725000000000023,34.650000000000006,4.69104030
11942,127.700000000000003,34.675000000000004,127.725000000000023,34.650000000000006,4.67925030
16048,128.275000000000006,34.950000000000003,128.300000000000011,34.925000000000004,6.13390050
16048,128.275000000000006,34.950000000000003,128.300000000000011,34.925000000000004,6.03836580
16048,128.275000000000006,34.950000000000003,128.300000000000011,34.925000000000004,5.97123040
16048,128.275000000000006,34.950000000000003,128.300000000000011,34.925000000000004,6.27743790
16048,128.275000000000006,34.950000000000003,128.300000000000011,34.925000000000004,6.13551760
16048,128.275000000000006,34.950000000000003,128.300000000000011,34.925000000000004,6.03542040
16048,128.275000000000006,34.950000000000003,128.300000000000011,34.925000000000004,6.44383450
16048,128.275000000000006,34.950000000000003,128.300000000000011,34.925000000000004,6.23959070
16048,128.275000000000006,34.950000000000003,128.300000000000011,34.925000000000004,6.08420360
3722,126.549999999999997,34.325000000000003,126.575000000000003,34.300000000000004,2.76714850
3722,126.549999999999997,34.325000000000003,126.575000000000003,34.300000000000004,2.75411470
3722,126.549999999999997,34.325000000000003,126.575000000000003,34.300000000000004,2.73759890
3722,126.549999999999997,34.325000000000003,126.575000000000003,34.300000000000004,2.71763340
3722,126.549999999999997,34.325000000000003,126.575000000000003,34.300000000000004,2.80105320
3722,126.549999999999997,34.325000000000003,126.575000000000003,34.300000000000004,2.78758440
3722,126.549999999999997,34.325000000000003,126.575000000000003,34.300000000000004,2.77065570
3722,126.549999999999997,34.325000000000003,126.575000000000003,34.300000000000004,2.75030720
3722,126.549999999999997,34.325000000000003,126.575000000000003,34.300000000000004,2.83622080
3722,126.549999999999997,34.325000000000003,126.575000000000003,34.300000000000004,2.82234670
3722,126.549999999999997,34.325000000000003,126.575000000000003,34.300000000000004,2.80504290
3722,126.549999999999997,34.325000000000003,126.575000000000003,34.300000000000004,2.78435510
3722,126.549999999999997,34.325000000000003,126.575000000000003,34.300000000000004,2.87278600
3722,126.549999999999997,34.325000000000003,126.575000000000003,34.300000000000004,2.85852690
3722,126.549999999999997,34.325000000000003,126.575000000000003,34.300000000000004,2.84088000
3722,126.549999999999997,34.325000000000003,126.575000000000003,34.300000000000004,2.81989350
11940,127.700000000000003,34.725000000000001,127.725000000000023,34.700000000000003,4.24287860
11940,127.700000000000003,34.725000000000001,127.725000000000023,34.700000000000003,4.03920420
11940,127.700000000000003,34.725000000000001,127.725000000000023,34.700000000000003,3.78071600
11940,127.700000000000003,34.725000000000001,127.725000000000023,34.700000000000003,3.40613320
11940,127.700000000000003,34.725000000000001,127.725000000000023,34.700000000000003,4.30506190
11940,127.700000000000003,34.725000000000001,127.725000000000023,34.700000000000003,4.08334640
11940,127.700000000000003,34.725000000000001,127.725000000000023,34.700000000000003,3.77011050
11940,127.700000000000003,34.725000000000001,127.725000000000023,34.700000000000003,3.30089520
11940,127.700000000000003,34.725000000000001,127.725000000000023,34.700000000000003,4.38912630
11940,127.700000000000003,34.725000000000001,127.725000000000023,34.700000000000003,4.19766710
11940,127.700000000000003,34.725000000000001,127.725000000000023,34.700000000000003,3.95089270
11940,127.700000000000003,34.725000000000001,127.725000000000023,34.700000000000003,3.70356300
11940,127.700000000000003,34.725000000000001,127.725000000000023,34.700000000000003,4.46729750
11940,127.700000000000003,34.725000000000001,127.725000000000023,34.700000000000003,4.32884880
11940,127.700000000000003,34.725000000000001,127.725000000000023,34.700000000000003,4.15687190
11940,127.700000000000003,34.725000000000001,127.725000000000023,34.700000000000003,4.02403080
5767,126.849999999999994,36.899999999999999,126.875000000000000,36.875000000000000,1.79548580
5767,126.849999999999994,36.899999999999999,126.875000000000000,36.875000000000000,1.81609910
5767,126.849999999999994,36.899999999999999,126.875000000000000,36.875000000000000,1.84127980
5767,126.849999999999994,36.899999999999999,126.875000000000000,36.875000000000000,1.86972090
5767,126.849999999999994,36.899999999999999,126.875000000000000,36.875000000000000,1.84368820
5767,126.849999999999994,36.899999999999999,126.875000000000000,36.875000000000000,1.86208160
5767,126.849999999999994,36.899999999999999,126.875000000000000,36.875000000000000,1.88421480
5767,126.849999999999994,36.899999999999999,126.875000000000000,36.875000000000000,1.90923100
5767,126.849999999999994,36.899999999999999,126.875000000000000,36.875000000000000,1.88863460
5767,126.849999999999994,36.899999999999999,126.875000000000000,36.875000000000000,1.90533950
5767,126.849999999999994,36.899999999999999,126.875000000000000,36.875000000000000,1.92512260
5767,126.849999999999994,36.899999999999999,126.875000000000000,36.875000000000000,1.94741840
5766,126.849999999999994,36.925000000000011,126.875000000000000,36.900000000000006,1.63699810
5766,126.849999999999994,36.925000000000011,126.875000000000000,36.900000000000006,1.66915380
5766,126.849999999999994,36.925000000000011,126.875000000000000,36.900000000000006,1.70896760
5766,126.849999999999994,36.925000000000011,126.875000000000000,36.900000000000006,1.75227150
5766,126.849999999999994,36.925000000000011,126.875000000000000,36.900000000000006,1.69061990
5766,126.849999999999994,36.925000000000011,126.875000000000000,36.900000000000006,1.71801120
5766,126.849999999999994,36.925000000000011,126.875000000000000,36.900000000000006,1.75204440
5766,126.849999999999994,36.925000000000011,126.875000000000000,36.900000000000006,1.78977540
5766,126.849999999999994,36.925000000000011,126.875000000000000,36.900000000000006,1.74418180
5766,126.849999999999994,36.925000000000011,126.875000000000000,36.900000000000006,1.76773330
5766,126.849999999999994,36.925000000000011,126.875000000000000,36.900000000000006,1.79684190
5766,126.849999999999994,36.925000000000011,126.875000000000000,36.900000000000006,1.82952320
5766,126.849999999999994,36.925000000000011,126.875000000000000,36.900000000000006,1.79548580
5766,126.849999999999994,36.925000000000011,126.875000000000000,36.900000000000006,1.81609910
5766,126.849999999999994,36.925000000000011,126.875000000000000,36.900000000000006,1.84127980
5766,126.849999999999994,36.925000000000011,126.875000000000000,36.900000000000006,1.86972090
5765,126.849999999999994,36.950000000000003,126.875000000000000,36.925000000000011,1.54963840
5765,126.849999999999994,36.950000000000003,126.875000000000000,36.925000000000011,1.59128170
5765,126.849999999999994,36.950000000000003,126.875000000000000,36.925000000000011,1.64158840
5765,126.849999999999994,36.950000000000003,126.875000000000000,36.925000000000011,1.69404840
5765,126.849999999999994,36.950000000000003,126.875000000000000,36.925000000000011,1.58771440
5765,126.849999999999994,36.950000000000003,126.875000000000000,36.925000000000011,1.62508010
5765,126.849999999999994,36.950000000000003,126.875000000000000,36.925000000000011,1.67081970
5765,126.849999999999994,36.950000000000003,126.875000000000000,36.925000000000011,1.71945770
5765,126.849999999999994,36.950000000000003,126.875000000000000,36.925000000000011,1.63699810
5765,126.849999999999994,36.950000000000003,126.875000000000000,36.925000000000011,1.66915380
5765,126.849999999999994,36.950000000000003,126.875000000000000,36.925000000000011,1.70896760
5765,126.849999999999994,36.950000000000003,126.875000000000000,36.925000000000011,1.75227150
7823,127.125000000000000,34.725000000000001,127.150000000000006,34.700000000000003,3.13507360
7823,127.125000000000000,34.725000000000001,127.150000000000006,34.700000000000003,3.05747670
7823,127.125000000000000,34.725000000000001,127.150000000000006,34.700000000000003,2.94215640
7823,127.125000000000000,34.725000000000001,127.150000000000006,34.700000000000003,3.19520710
7823,127.125000000000000,34.725000000000001,127.150000000000006,34.700000000000003,3.11554160
7823,127.125000000000000,34.725000000000001,127.150000000000006,34.700000000000003,2.98972980
7823,127.125000000000000,34.725000000000001,127.150000000000006,34.700000000000003,3.28828830
7823,127.125000000000000,34.725000000000001,127.150000000000006,34.700000000000003,3.21307050
7823,127.125000000000000,34.725000000000001,127.150000000000006,34.700000000000003,3.08328590
7823,127.125000000000000,34.725000000000001,127.150000000000006,34.700000000000003,3.42270630
7823,127.125000000000000,34.725000000000001,127.150000000000006,34.700000000000003,3.36032430
7823,127.125000000000000,34.725000000000001,127.150000000000006,34.700000000000003,3.23419200
1719,126.274999999999977,35.175000000000004,126.299999999999997,35.150000000000006,2.75821550
1719,126.274999999999977,35.175000000000004,126.299999999999997,35.150000000000006,2.77894370
1719,126.274999999999977,35.175000000000004,126.299999999999997,35.150000000000006,2.78017900
1719,126.274999999999977,35.175000000000004,126.299999999999997,35.150000000000006,2.77752170
1719,126.274999999999977,35.175000000000004,126.299999999999997,35.150000000000006,2.79805710
1719,126.274999999999977,35.175000000000004,126.299999999999997,35.150000000000006,2.79460230
1719,126.274999999999977,35.175000000000004,126.299999999999997,35.150000000000006,2.77274240
1719,126.274999999999977,35.175000000000004,126.299999999999997,35.150000000000006,2.79348640
1719,126.274999999999977,35.175000000000004,126.299999999999997,35.150000000000006,2.79239310
1719,126.274999999999977,35.175000000000004,126.299999999999997,35.150000000000006,2.74617460
1719,126.274999999999977,35.175000000000004,126.299999999999997,35.150000000000006,2.76916180
1719,126.274999999999977,35.175000000000004,126.299999999999997,35.150000000000006,2.77851310
1718,126.274999999999977,35.200000000000003,126.299999999999997,35.175000000000004,2.67222420
1718,126.274999999999977,35.200000000000003,126.299999999999997,35.175000000000004,2.69239340
1718,126.274999999999977,35.200000000000003,126.299999999999997,35.175000000000004,2.70434920
1718,126.274999999999977,35.200000000000003,126.299999999999997,35.175000000000004,2.72077910
1718,126.274999999999977,35.200000000000003,126.299999999999997,35.175000000000004,2.74149270
1718,126.274999999999977,35.200000000000003,126.299999999999997,35.175000000000004,2.74900930
1718,126.274999999999977,35.200000000000003,126.299999999999997,35.175000000000004,2.75821550
1718,126.274999999999977,35.200000000000003,126.299999999999997,35.175000000000004,2.77894370
1718,126.274999999999977,35.200000000000003,126.299999999999997,35.175000000000004,2.78017900
1717,126.274999999999977,35.225000000000001,126.299999999999997,35.200000000000003,2.48178510
1717,126.274999999999977,35.225000000000001,126.299999999999997,35.200000000000003,2.49478770
1717,126.274999999999977,35.225000000000001,126.299999999999997,35.200000000000003,2.50741050
1717,126.274999999999977,35.225000000000001,126.299999999999997,35.200000000000003,2.55294860
1717,126.274999999999977,35.225000000000001,126.299999999999997,35.200000000000003,2.56932250
1717,126.274999999999977,35.225000000000001,126.299999999999997,35.200000000000003,2.58328050
1717,126.274999999999977,35.225000000000001,126.299999999999997,35.200000000000003,2.61609170
1717,126.274999999999977,35.225000000000001,126.299999999999997,35.200000000000003,2.63485440
1717,126.274999999999977,35.225000000000001,126.299999999999997,35.200000000000003,2.64879100
1717,126.274999999999977,35.225000000000001,126.299999999999997,35.200000000000003,2.67222420
1717,126.274999999999977,35.225000000000001,126.299999999999997,35.200000000000003,2.69239340
1717,126.274999999999977,35.225000000000001,126.299999999999997,35.200000000000003,2.70434920
1716,126.274999999999977,35.250000000000000,126.299999999999997,35.225000000000001,2.30751960
1716,126.274999999999977,35.250000000000000,126.299999999999997,35.225000000000001,2.31047860
1716,126.274999999999977,35.250000000000000,126.299999999999997,35.225000000000001,2.31780810
1716,126.274999999999977,35.250000000000000,126.299999999999997,35.225000000000001,2.40076880
1716,126.274999999999977,35.250000000000000,126.299999999999997,35.225000000000001,2.40936880
1716,126.274999999999977,35.250000000000000,126.299999999999997,35.225000000000001,2.41971450
1716,126.274999999999977,35.250000000000000,126.299999999999997,35.225000000000001,2.48178510
1716,126.274999999999977,35.250000000000000,126.299999999999997,35.225000000000001,2.49478770
1716,126.274999999999977,35.250000000000000,126.299999999999997,35.225000000000001,2.50741050
3775,126.575000000000003,37.475000000000001,126.600000000000023,37.450000000000003,0.93711659
3775,126.575000000000003,37.475000000000001,126.600000000000023,37.450000000000003,1.12904490
3775,126.575000000000003,37.475000000000001,126.600000000000023,37.450000000000003,1.42798070
3775,126.575000000000003,37.475000000000001,126.600000000000023,37.450000000000003,0.84695436
3775,126.575000000000003,37.475000000000001,126.600000000000023,37.450000000000003,1.12251560
3775,126.575000000000003,37.475000000000001,126.600000000000023,37.450000000000003,1.52252260
3775,126.575000000000003,37.475000000000001,126.600000000000023,37.450000000000003,0.93976502
3775,126.575000000000003,37.475000000000001,126.600000000000023,37.450000000000003,1.13504410
3775,126.575000000000003,37.475000000000001,126.600000000000023,37.450000000000003,1.40566530
3775,126.575000000000003,37.475000000000001,126.600000000000023,37.450000000000003,1.03617420
3775,126.575000000000003,37.475000000000001,126.600000000000023,37.450000000000003,1.13684080
3775,126.575000000000003,37.475000000000001,126.600000000000023,37.450000000000003,1.26966060
1715,126.274999999999977,35.274999999999999,126.299999999999997,35.250000000000000,1.92638940
1715,126.274999999999977,35.274999999999999,126.299999999999997,35.250000000000000,1.89889150
1715,126.274999999999977,35.274999999999999,126.299999999999997,35.250000000000000,1.89194330
1715,126.274999999999977,35.274999999999999,126.299999999999997,35.250000000000000,2.07300760
1715,126.274999999999977,35.274999999999999,126.299999999999997,35.250000000000000,2.05887790
1715,126.274999999999977,35.274999999999999,126.299999999999997,35.250000000000000,2.05783420
1715,126.274999999999977,35.274999999999999,126.299999999999997,35.250000000000000,2.19924690
1715,126.274999999999977,35.274999999999999,126.299999999999997,35.250000000000000,2.19488330
1715,126.274999999999977,35.274999999999999,126.299999999999997,35.250000000000000,2.19847210
1715,126.274999999999977,35.274999999999999,126.299999999999997,35.250000000000000,2.30751960
1715,126.274999999999977,35.274999999999999,126.299999999999997,35.250000000000000,2.31047860
1715,126.274999999999977,35.274999999999999,126.299999999999997,35.250000000000000,2.31780810
3774,126.575000000000003,37.500000000000000,126.600000000000023,37.475000000000001,0.90880973
3774,126.575000000000003,37.500000000000000,126.600000000000023,37.475000000000001,0.92606994
3774,126.575000000000003,37.500000000000000,126.600000000000023,37.475000000000001,1.04485590
3774,126.575000000000003,37.500000000000000,126.600000000000023,37.475000000000001,0.99023589
3774,126.575000000000003,37.500000000000000,126.600000000000023,37.475000000000001,1.07118610
3774,126.575000000000003,37.500000000000000,126.600000000000023,37.475000000000001,1.22636330
3774,126.575000000000003,37.500000000000000,126.600000000000023,37.475000000000001,0.93711659
3774,126.575000000000003,37.500000000000000,126.600000000000023,37.475000000000001,1.12904490
3774,126.575000000000003,37.500000000000000,126.600000000000023,37.475000000000001,1.42798070
1714,126.274999999999977,35.300000000000004,126.299999999999997,35.275000000000006,1.57594300
1714,126.274999999999977,35.300000000000004,126.299999999999997,35.275000000000006,1.50503690
1714,126.274999999999977,35.300000000000004,126.299999999999997,35.275000000000006,1.47976780
1714,126.274999999999977,35.300000000000004,126.299999999999997,35.275000000000006,1.75908610
1714,126.274999999999977,35.300000000000004,126.299999999999997,35.275000000000006,1.71310690
1714,126.274999999999977,35.300000000000004,126.299999999999997,35.275000000000006,1.69834890
1714,126.274999999999977,35.300000000000004,126.299999999999997,35.275000000000006,1.92638940
1714,126.274999999999977,35.300000000000004,126.299999999999997,35.275000000000006,1.89889150
1714,126.274999999999977,35.300000000000004,126.299999999999997,35.275000000000006,1.89194330
3773,126.575000000000003,37.524999999999999,126.600000000000023,37.500000000000000,0.87103221
3773,126.575000000000003,37.524999999999999,126.600000000000023,37.500000000000000,0.86497567
3773,126.575000000000003,37.524999999999999,126.600000000000023,37.500000000000000,0.91070427
3773,126.575000000000003,37.524999999999999,126.600000000000023,37.500000000000000,0.85758881
3773,126.575000000000003,37.524999999999999,126.600000000000023,37.500000000000000,0.85688228
3773,126.575000000000003,37.524999999999999,126.600000000000023,37.500000000000000,0.92600322
3773,126.575000000000003,37.524999999999999,126.600000000000023,37.500000000000000,0.82520751
3773,126.575000000000003,37.524999999999999,126.600000000000023,37.500000000000000,0.82036129
3773,126.575000000000003,37.524999999999999,126.600000000000023,37.500000000000000,0.94136946
3773,126.575000000000003,37.524999999999999,126.600000000000023,37.500000000000000,0.90880973
3773,126.575000000000003,37.524999999999999,126.600000000000023,37.500000000000000,0.92606994
3773,126.575000000000003,37.524999999999999,126.600000000000023,37.500000000000000,1.04485590
11944,127.700000000000003,34.625000000000000,127.725000000000023,34.600000000000001,4.95557810
11944,127.700000000000003,34.625000000000000,127.725000000000023,34.600000000000001,4.89828370
11944,127.700000000000003,34.625000000000000,127.725000000000023,34.600000000000001,4.86340850
11944,127.700000000000003,34.625000000000000,127.725000000000023,34.600000000000001,4.86549110
11944,127.700000000000003,34.625000000000000,127.725000000000023,34.600000000000001,4.98037690
11944,127.700000000000003,34.625000000000000,127.725000000000023,34.600000000000001,4.93866960
11944,127.700000000000003,34.625000000000000,127.725000000000023,34.600000000000001,4.92613350
11944,127.700000000000003,34.625000000000000,127.725000000000023,34.600000000000001,4.95295530
11944,127.700000000000003,34.625000000000000,127.725000000000023,34.600000000000001,4.96410670
11944,127.700000000000003,34.625000000000000,127.725000000000023,34.600000000000001,4.96060510
11944,127.700000000000003,34.625000000000000,127.725000000000023,34.600000000000001,4.98575550
11944,127.700000000000003,34.625000000000000,127.725000000000023,34.600000000000001,5.04756510
11944,127.700000000000003,34.625000000000000,127.725000000000023,34.600000000000001,4.96762300
11944,127.700000000000003,34.625000000000000,127.725000000000023,34.600000000000001,4.99827180
11944,127.700000000000003,34.625000000000000,127.725000000000023,34.600000000000001,5.05957040
11944,127.700000000000003,34.625000000000000,127.725000000000023,34.600000000000001,5.15971920
1713,126.274999999999977,35.325000000000003,126.299999999999997,35.300000000000004,1.13610820
1713,126.274999999999977,35.325000000000003,126.299999999999997,35.300000000000004,0.98332120
1713,126.274999999999977,35.325000000000003,126.299999999999997,35.300000000000004,0.91961654
1713,126.274999999999977,35.325000000000003,126.299999999999997,35.300000000000004,1.23304740
1713,126.274999999999977,35.325000000000003,126.299999999999997,35.300000000000004,1.10009100
1713,126.274999999999977,35.325000000000003,126.299999999999997,35.300000000000004,1.04655340
1713,126.274999999999977,35.325000000000003,126.299999999999997,35.300000000000004,1.39145360
1713,126.274999999999977,35.325000000000003,126.299999999999997,35.300000000000004,1.28972300
1713,126.274999999999977,35.325000000000003,126.299999999999997,35.300000000000004,1.25091260
1713,126.274999999999977,35.325000000000003,126.299999999999997,35.300000000000004,1.57594300
1713,126.274999999999977,35.325000000000003,126.299999999999997,35.300000000000004,1.50503690
1713,126.274999999999977,35.325000000000003,126.299999999999997,35.300000000000004,1.47976780
3772,126.575000000000003,37.550000000000011,126.600000000000023,37.525000000000006,0.84800355
3772,126.575000000000003,37.550000000000011,126.600000000000023,37.525000000000006,0.83429351
3772,126.575000000000003,37.550000000000011,126.600000000000023,37.525000000000006,0.89065652
3772,126.575000000000003,37.550000000000011,126.600000000000023,37.525000000000006,0.82688214
3772,126.575000000000003,37.550000000000011,126.600000000000023,37.525000000000006,0.80843795
3772,126.575000000000003,37.550000000000011,126.600000000000023,37.525000000000006,0.87754421
3772,126.575000000000003,37.550000000000011,126.600000000000023,37.525000000000006,0.87103221
3772,126.575000000000003,37.550000000000011,126.600000000000023,37.525000000000006,0.86497567
3772,126.575000000000003,37.550000000000011,126.600000000000023,37.525000000000006,0.91070427
3771,126.575000000000003,37.575000000000003,126.600000000000023,37.550000000000011,0.93545806
3771,126.575000000000003,37.575000000000003,126.600000000000023,37.550000000000011,0.97406543
3771,126.575000000000003,37.575000000000003,126.600000000000023,37.550000000000011,1.01108250
3771,126.575000000000003,37.575000000000003,126.600000000000023,37.550000000000011,0.94405550
3771,126.575000000000003,37.575000000000003,126.600000000000023,37.550000000000011,0.95670295
3771,126.575000000000003,37.575000000000003,126.600000000000023,37.550000000000011,0.98435796
3771,126.575000000000003,37.575000000000003,126.600000000000023,37.550000000000011,0.90834963
3771,126.575000000000003,37.575000000000003,126.600000000000023,37.550000000000011,0.90523711
3771,126.575000000000003,37.575000000000003,126.600000000000023,37.550000000000011,0.93943057
3771,126.575000000000003,37.575000000000003,126.600000000000023,37.550000000000011,0.84800355
3771,126.575000000000003,37.575000000000003,126.600000000000023,37.550000000000011,0.83429351
3771,126.575000000000003,37.575000000000003,126.600000000000023,37.550000000000011,0.89065652
3770,126.575000000000003,37.600000000000001,126.600000000000023,37.575000000000003,0.90183851
3770,126.575000000000003,37.600000000000001,126.600000000000023,37.575000000000003,0.97775803
3770,126.575000000000003,37.600000000000001,126.600000000000023,37.575000000000003,1.03921500
3770,126.575000000000003,37.600000000000001,126.600000000000023,37.575000000000003,0.90663671
3770,126.575000000000003,37.600000000000001,126.600000000000023,37.575000000000003,0.97252823
3770,126.575000000000003,37.600000000000001,126.600000000000023,37.575000000000003,1.02509820
3770,126.575000000000003,37.600000000000001,126.600000000000023,37.575000000000003,0.93545806
3770,126.575000000000003,37.600000000000001,126.600000000000023,37.575000000000003,0.97406543
3770,126.575000000000003,37.600000000000001,126.600000000000023,37.575000000000003,1.01108250
1727,126.274999999999977,34.975000000000001,126.299999999999997,34.950000000000003,1.50366060
1727,126.274999999999977,34.975000000000001,126.299999999999997,34.950000000000003,1.49389520
1727,126.274999999999977,34.975000000000001,126.299999999999997,34.950000000000003,1.52225000
1727,126.274999999999977,34.975000000000001,126.299999999999997,34.950000000000003,1.58165850
1727,126.274999999999977,34.975000000000001,126.299999999999997,34.950000000000003,1.58019840
1727,126.274999999999977,34.975000000000001,126.299999999999997,34.950000000000003,1.59842270
1727,126.274999999999977,34.975000000000001,126.299999999999997,34.950000000000003,1.61743550
1727,126.274999999999977,34.975000000000001,126.299999999999997,34.950000000000003,1.62128140
1727,126.274999999999977,34.975000000000001,126.299999999999997,34.950000000000003,1.63419930
1727,126.274999999999977,34.975000000000001,126.299999999999997,34.950000000000003,1.61986370
1727,126.274999999999977,34.975000000000001,126.299999999999997,34.950000000000003,1.62869950
1727,126.274999999999977,34.975000000000001,126.299999999999997,34.950000000000003,1.64006340
1726,126.274999999999977,35.000000000000000,126.299999999999997,34.975000000000001,1.24974550
1726,126.274999999999977,35.000000000000000,126.299999999999997,34.975000000000001,1.20595720
1726,126.274999999999977,35.000000000000000,126.299999999999997,34.975000000000001,1.26940160
1726,126.274999999999977,35.000000000000000,126.299999999999997,34.975000000000001,1.38383860
1726,126.274999999999977,35.000000000000000,126.299999999999997,34.975000000000001,1.35982010
1726,126.274999999999977,35.000000000000000,126.299999999999997,34.975000000000001,1.40396590
1726,126.274999999999977,35.000000000000000,126.299999999999997,34.975000000000001,1.50366060
1726,126.274999999999977,35.000000000000000,126.299999999999997,34.975000000000001,1.49389520
1726,126.274999999999977,35.000000000000000,126.299999999999997,34.975000000000001,1.52225000
1725,126.274999999999977,35.024999999999999,126.299999999999997,35.000000000000000,1.34102990
1725,126.274999999999977,35.024999999999999,126.299999999999997,35.000000000000000,1.30157140
1725,126.274999999999977,35.024999999999999,126.299999999999997,35.000000000000000,1.37149690
1725,126.274999999999977,35.024999999999999,126.299999999999997,35.000000000000000,1.19612870
1725,126.274999999999977,35.024999999999999,126.299999999999997,35.000000000000000,1.13818780
1725,126.274999999999977,35.024999999999999,126.299999999999997,35.000000000000000,1.21750900
1725,126.274999999999977,35.024999999999999,126.299999999999997,35.000000000000000,1.16593100
1725,126.274999999999977,35.024999999999999,126.299999999999997,35.000000000000000,1.10641450
1725,126.274999999999977,35.024999999999999,126.299999999999997,35.000000000000000,1.18443380
1725,126.274999999999977,35.024999999999999,126.299999999999997,35.000000000000000,1.24974550
1725,126.274999999999977,35.024999999999999,126.299999999999997,35.000000000000000,1.20595720
1725,126.274999999999977,35.024999999999999,126.299999999999997,35.000000000000000,1.26940160
1724,126.274999999999977,35.050000000000004,126.299999999999997,35.025000000000006,1.75695140
1724,126.274999999999977,35.050000000000004,126.299999999999997,35.025000000000006,1.76044740
