id,left,top,right,bottom,√—¿Œ
2186,126.349999999999994,36.925000000000011,126.375000000000000,36.900000000000006,31.89088700
2186,126.349999999999994,36.925000000000011,126.375000000000000,36.900000000000006,32.85435200
2186,126.349999999999994,36.925000000000011,126.375000000000000,36.900000000000006,34.02354800
2186,126.349999999999994,36.925000000000011,126.375000000000000,36.900000000000006,35.29191100
2186,126.349999999999994,36.925000000000011,126.375000000000000,36.900000000000006,32.56636600
2186,126.349999999999994,36.925000000000011,126.375000000000000,36.900000000000006,33.49216100
2186,126.349999999999994,36.925000000000011,126.375000000000000,36.900000000000006,34.59874000
2186,126.349999999999994,36.925000000000011,126.375000000000000,36.900000000000006,35.79098300
2186,126.349999999999994,36.925000000000011,126.375000000000000,36.900000000000006,33.50512300
2186,126.349999999999994,36.925000000000011,126.375000000000000,36.900000000000006,34.32619100
2186,126.349999999999994,36.925000000000011,126.375000000000000,36.900000000000006,35.31875400
2186,126.349999999999994,36.925000000000011,126.375000000000000,36.900000000000006,36.40130900
2185,126.349999999999994,36.950000000000003,126.375000000000000,36.925000000000011,30.80070900
2185,126.349999999999994,36.950000000000003,126.375000000000000,36.925000000000011,31.85896600
2185,126.349999999999994,36.950000000000003,126.375000000000000,36.925000000000011,33.13740000
2185,126.349999999999994,36.950000000000003,126.375000000000000,36.925000000000011,34.53814000
2185,126.349999999999994,36.950000000000003,126.375000000000000,36.925000000000011,31.25565600
2185,126.349999999999994,36.950000000000003,126.375000000000000,36.925000000000011,32.15156300
2185,126.349999999999994,36.950000000000003,126.375000000000000,36.925000000000011,33.33678500
2185,126.349999999999994,36.950000000000003,126.375000000000000,36.925000000000011,34.67875900
2185,126.349999999999994,36.950000000000003,126.375000000000000,36.925000000000011,31.55910700
2185,126.349999999999994,36.950000000000003,126.375000000000000,36.925000000000011,32.44729700
2185,126.349999999999994,36.950000000000003,126.375000000000000,36.925000000000011,33.61619400
2185,126.349999999999994,36.950000000000003,126.375000000000000,36.925000000000011,34.92402500
2184,126.349999999999994,36.975000000000001,126.375000000000000,36.950000000000003,29.56719100
2184,126.349999999999994,36.975000000000001,126.375000000000000,36.950000000000003,31.43816500
2184,126.349999999999994,36.975000000000001,126.375000000000000,36.950000000000003,33.15837800
2184,126.349999999999994,36.975000000000001,126.375000000000000,36.950000000000003,34.74314200
2184,126.349999999999994,36.975000000000001,126.375000000000000,36.950000000000003,29.80078600
2184,126.349999999999994,36.975000000000001,126.375000000000000,36.950000000000003,31.40908100
2184,126.349999999999994,36.975000000000001,126.375000000000000,36.950000000000003,33.00679700
2184,126.349999999999994,36.975000000000001,126.375000000000000,36.950000000000003,34.56309200
2184,126.349999999999994,36.975000000000001,126.375000000000000,36.950000000000003,30.30667800
2184,126.349999999999994,36.975000000000001,126.375000000000000,36.950000000000003,31.58851400
2184,126.349999999999994,36.975000000000001,126.375000000000000,36.950000000000003,33.01568800
2184,126.349999999999994,36.975000000000001,126.375000000000000,36.950000000000003,34.49678600
2184,126.349999999999994,36.975000000000001,126.375000000000000,36.950000000000003,30.80070900
2184,126.349999999999994,36.975000000000001,126.375000000000000,36.950000000000003,31.85896600
2184,126.349999999999994,36.975000000000001,126.375000000000000,36.950000000000003,33.13740000
2184,126.349999999999994,36.975000000000001,126.375000000000000,36.950000000000003,34.53814000
8359,127.200000000000003,34.750000000000000,127.225000000000023,34.725000000000001,36.77911700
8359,127.200000000000003,34.750000000000000,127.225000000000023,34.725000000000001,37.22144200
8359,127.200000000000003,34.750000000000000,127.225000000000023,34.725000000000001,37.36622100
8359,127.200000000000003,34.750000000000000,127.225000000000023,34.725000000000001,37.15213800
8359,127.200000000000003,34.750000000000000,127.225000000000023,34.725000000000001,37.95204100
8359,127.200000000000003,34.750000000000000,127.225000000000023,34.725000000000001,38.66691700
8359,127.200000000000003,34.750000000000000,127.225000000000023,34.725000000000001,38.93513300
8359,127.200000000000003,34.750000000000000,127.225000000000023,34.725000000000001,38.64206600
8359,127.200000000000003,34.750000000000000,127.225000000000023,34.725000000000001,39.22571400
8359,127.200000000000003,34.750000000000000,127.225000000000023,34.725000000000001,40.31292900
8359,127.200000000000003,34.750000000000000,127.225000000000023,34.725000000000001,40.75127500
8359,127.200000000000003,34.750000000000000,127.225000000000023,34.725000000000001,40.33897100
8358,127.200000000000003,34.774999999999999,127.225000000000023,34.750000000000000,34.44503700
8358,127.200000000000003,34.774999999999999,127.225000000000023,34.750000000000000,34.52053900
8358,127.200000000000003,34.774999999999999,127.225000000000023,34.750000000000000,34.50658600
8358,127.200000000000003,34.774999999999999,127.225000000000023,34.750000000000000,34.39384100
8358,127.200000000000003,34.774999999999999,127.225000000000023,34.750000000000000,35.03704500
8358,127.200000000000003,34.774999999999999,127.225000000000023,34.750000000000000,35.18417100
8358,127.200000000000003,34.774999999999999,127.225000000000023,34.750000000000000,35.19948900
8358,127.200000000000003,34.774999999999999,127.225000000000023,34.750000000000000,35.06578300
8358,127.200000000000003,34.774999999999999,127.225000000000023,34.750000000000000,35.80548700
8358,127.200000000000003,34.774999999999999,127.225000000000023,34.750000000000000,36.06723600
8358,127.200000000000003,34.774999999999999,127.225000000000023,34.750000000000000,36.13183600
8358,127.200000000000003,34.774999999999999,127.225000000000023,34.750000000000000,35.96694700
8358,127.200000000000003,34.774999999999999,127.225000000000023,34.750000000000000,36.77911700
8358,127.200000000000003,34.774999999999999,127.225000000000023,34.750000000000000,37.22144200
8358,127.200000000000003,34.774999999999999,127.225000000000023,34.750000000000000,37.36622100
8358,127.200000000000003,34.774999999999999,127.225000000000023,34.750000000000000,37.15213800
12479,127.774999999999977,34.675000000000004,127.799999999999997,34.650000000000006,26.60257300
12479,127.774999999999977,34.675000000000004,127.799999999999997,34.650000000000006,26.11317700
12479,127.774999999999977,34.675000000000004,127.799999999999997,34.650000000000006,25.48604200
12479,127.774999999999977,34.675000000000004,127.799999999999997,34.650000000000006,25.77325300
12479,127.774999999999977,34.675000000000004,127.799999999999997,34.650000000000006,25.24966800
12479,127.774999999999977,34.675000000000004,127.799999999999997,34.650000000000006,24.65180800
12479,127.774999999999977,34.675000000000004,127.799999999999997,34.650000000000006,24.81262000
12479,127.774999999999977,34.675000000000004,127.799999999999997,34.650000000000006,24.17161100
12479,127.774999999999977,34.675000000000004,127.799999999999997,34.650000000000006,23.52520900
12479,127.774999999999977,34.675000000000004,127.799999999999997,34.650000000000006,23.70070000
12479,127.774999999999977,34.675000000000004,127.799999999999997,34.650000000000006,22.77810100
12479,127.774999999999977,34.675000000000004,127.799999999999997,34.650000000000006,21.88184700
12478,127.774999999999977,34.700000000000003,127.799999999999997,34.675000000000004,27.96189200
12478,127.774999999999977,34.700000000000003,127.799999999999997,34.675000000000004,27.50570200
12478,127.774999999999977,34.700000000000003,127.799999999999997,34.675000000000004,26.88149500
12478,127.774999999999977,34.700000000000003,127.799999999999997,34.675000000000004,27.32904000
12478,127.774999999999977,34.700000000000003,127.799999999999997,34.675000000000004,26.85076500
12478,127.774999999999977,34.700000000000003,127.799999999999997,34.675000000000004,26.20014400
12478,127.774999999999977,34.700000000000003,127.799999999999997,34.675000000000004,26.60257300
12478,127.774999999999977,34.700000000000003,127.799999999999997,34.675000000000004,26.11317700
12478,127.774999999999977,34.700000000000003,127.799999999999997,34.675000000000004,25.48604200
12477,127.774999999999977,34.725000000000001,127.799999999999997,34.700000000000003,29.53653400
12477,127.774999999999977,34.725000000000001,127.799999999999997,34.700000000000003,28.84885200
12477,127.774999999999977,34.725000000000001,127.799999999999997,34.700000000000003,28.44745400
12477,127.774999999999977,34.725000000000001,127.799999999999997,34.700000000000003,29.00235800
12477,127.774999999999977,34.725000000000001,127.799999999999997,34.700000000000003,28.54694800
12477,127.774999999999977,34.725000000000001,127.799999999999997,34.700000000000003,28.06614300
12477,127.774999999999977,34.725000000000001,127.799999999999997,34.700000000000003,28.50281200
12477,127.774999999999977,34.725000000000001,127.799999999999997,34.700000000000003,28.07863200
12477,127.774999999999977,34.725000000000001,127.799999999999997,34.700000000000003,27.52413500
12477,127.774999999999977,34.725000000000001,127.799999999999997,34.700000000000003,27.96189200
12477,127.774999999999977,34.725000000000001,127.799999999999997,34.700000000000003,27.50570200
