id,left,top,right,bottom,¿ŒªÍø∞¿Œ
13542,127.924999999999997,34.950000000000003,127.950000000000003,34.925000000000004,12.51748600
5321,126.774999999999977,34.625000000000000,126.799999999999997,34.600000000000001,15.14990700
5321,126.774999999999977,34.625000000000000,126.799999999999997,34.600000000000001,15.08364600
5321,126.774999999999977,34.625000000000000,126.799999999999997,34.600000000000001,14.90170500
5321,126.774999999999977,34.625000000000000,126.799999999999997,34.600000000000001,16.06079200
5321,126.774999999999977,34.625000000000000,126.799999999999997,34.600000000000001,15.95455800
5321,126.774999999999977,34.625000000000000,126.799999999999997,34.600000000000001,15.68804900
5321,126.774999999999977,34.625000000000000,126.799999999999997,34.600000000000001,17.18638100
5321,126.774999999999977,34.625000000000000,126.799999999999997,34.600000000000001,17.02130600
5321,126.774999999999977,34.625000000000000,126.799999999999997,34.600000000000001,16.62807300
5321,126.774999999999977,34.625000000000000,126.799999999999997,34.600000000000001,18.58505100
5321,126.774999999999977,34.625000000000000,126.799999999999997,34.600000000000001,18.32785600
5321,126.774999999999977,34.625000000000000,126.799999999999997,34.600000000000001,17.73720600
5320,126.774999999999977,34.649999999999999,126.799999999999997,34.625000000000000,13.79707600
5320,126.774999999999977,34.649999999999999,126.799999999999997,34.625000000000000,13.78054200
5320,126.774999999999977,34.649999999999999,126.799999999999997,34.625000000000000,13.69912100
5320,126.774999999999977,34.649999999999999,126.799999999999997,34.625000000000000,14.40723200
5320,126.774999999999977,34.649999999999999,126.799999999999997,34.625000000000000,14.36951000
5320,126.774999999999977,34.649999999999999,126.799999999999997,34.625000000000000,14.24615000
5320,126.774999999999977,34.649999999999999,126.799999999999997,34.625000000000000,15.14990700
5320,126.774999999999977,34.649999999999999,126.799999999999997,34.625000000000000,15.08364600
5320,126.774999999999977,34.649999999999999,126.799999999999997,34.625000000000000,14.90170500
13540,127.924999999999997,35.000000000000000,127.950000000000003,34.975000000000001,15.48578500
13540,127.924999999999997,35.000000000000000,127.950000000000003,34.975000000000001,14.97655400
13540,127.924999999999997,35.000000000000000,127.950000000000003,34.975000000000001,14.53003900
13540,127.924999999999997,35.000000000000000,127.950000000000003,34.975000000000001,15.30622300
13540,127.924999999999997,35.000000000000000,127.950000000000003,34.975000000000001,14.81240500
13540,127.924999999999997,35.000000000000000,127.950000000000003,34.975000000000001,14.38887100
13540,127.924999999999997,35.000000000000000,127.950000000000003,34.975000000000001,15.09252500
13540,127.924999999999997,35.000000000000000,127.950000000000003,34.975000000000001,14.61818900
13540,127.924999999999997,35.000000000000000,127.950000000000003,34.975000000000001,14.22411100
13539,127.924999999999997,35.024999999999999,127.950000000000003,35.000000000000000,15.82987100
13539,127.924999999999997,35.024999999999999,127.950000000000003,35.000000000000000,15.30256600
13539,127.924999999999997,35.024999999999999,127.950000000000003,35.000000000000000,14.82448900
13539,127.924999999999997,35.024999999999999,127.950000000000003,35.000000000000000,15.74759500
13539,127.924999999999997,35.024999999999999,127.950000000000003,35.000000000000000,15.22155000
13539,127.924999999999997,35.024999999999999,127.950000000000003,35.000000000000000,14.74832500
13539,127.924999999999997,35.024999999999999,127.950000000000003,35.000000000000000,15.63284200
13539,127.924999999999997,35.024999999999999,127.950000000000003,35.000000000000000,15.11281200
13539,127.924999999999997,35.024999999999999,127.950000000000003,35.000000000000000,14.64990000
13539,127.924999999999997,35.024999999999999,127.950000000000003,35.000000000000000,15.48578500
13539,127.924999999999997,35.024999999999999,127.950000000000003,35.000000000000000,14.97655400
13539,127.924999999999997,35.024999999999999,127.950000000000003,35.000000000000000,14.53003900
3302,126.500000000000000,35.875000000000000,126.525000000000006,35.850000000000001,17.60295700
3302,126.500000000000000,35.875000000000000,126.525000000000006,35.850000000000001,18.15298900
3302,126.500000000000000,35.875000000000000,126.525000000000006,35.850000000000001,19.49403800
3302,126.500000000000000,35.875000000000000,126.525000000000006,35.850000000000001,20.86950100
3302,126.500000000000000,35.875000000000000,126.525000000000006,35.850000000000001,17.94647100
3302,126.500000000000000,35.875000000000000,126.525000000000006,35.850000000000001,18.32675200
3302,126.500000000000000,35.875000000000000,126.525000000000006,35.850000000000001,19.25386400
3302,126.500000000000000,35.875000000000000,126.525000000000006,35.850000000000001,20.33063800
3302,126.500000000000000,35.875000000000000,126.525000000000006,35.850000000000001,18.17641900
3302,126.500000000000000,35.875000000000000,126.525000000000006,35.850000000000001,18.54577700
3302,126.500000000000000,35.875000000000000,126.525000000000006,35.850000000000001,19.17092100
3302,126.500000000000000,35.875000000000000,126.525000000000006,35.850000000000001,19.95545800
3302,126.500000000000000,35.875000000000000,126.525000000000006,35.850000000000001,17.79132700
3302,126.500000000000000,35.875000000000000,126.525000000000006,35.850000000000001,18.28619800
3302,126.500000000000000,35.875000000000000,126.525000000000006,35.850000000000001,18.85232600
3302,126.500000000000000,35.875000000000000,126.525000000000006,35.850000000000001,19.51038500
13550,127.924999999999997,34.750000000000000,127.950000000000003,34.725000000000001,8.21591140
13550,127.924999999999997,34.750000000000000,127.950000000000003,34.725000000000001,7.93670420
13550,127.924999999999997,34.750000000000000,127.950000000000003,34.725000000000001,7.56672850
13550,127.924999999999997,34.750000000000000,127.950000000000003,34.725000000000001,7.81046420
13550,127.924999999999997,34.750000000000000,127.950000000000003,34.725000000000001,7.49184630
13550,127.924999999999997,34.750000000000000,127.950000000000003,34.725000000000001,7.03804630
13550,127.924999999999997,34.750000000000000,127.950000000000003,34.725000000000001,7.41616290
13550,127.924999999999997,34.750000000000000,127.950000000000003,34.725000000000001,7.06931910
13550,127.924999999999997,34.750000000000000,127.950000000000003,34.725000000000001,6.54337550
3299,126.500000000000000,35.950000000000003,126.525000000000006,35.925000000000004,28.95135300
3299,126.500000000000000,35.950000000000003,126.525000000000006,35.925000000000004,28.89108400
3299,126.500000000000000,35.950000000000003,126.525000000000006,35.925000000000004,28.94685400
3299,126.500000000000000,35.950000000000003,126.525000000000006,35.925000000000004,29.38145600
3299,126.500000000000000,35.950000000000003,126.525000000000006,35.925000000000004,29.60548400
