id,left,top,right,bottom,БъјТ
11037,127.575000000000003,34.925000000000004,127.600000000000023,34.900000000000006,252.52856000
11037,127.575000000000003,34.925000000000004,127.600000000000023,34.900000000000006,250.30827000
4976,126.724999999999994,34.300000000000004,126.750000000000000,34.275000000000006,204.46129000
4976,126.724999999999994,34.300000000000004,126.750000000000000,34.275000000000006,203.05871000
4976,126.724999999999994,34.300000000000004,126.750000000000000,34.275000000000006,202.23612000
4976,126.724999999999994,34.300000000000004,126.750000000000000,34.275000000000006,203.57143000
4976,126.724999999999994,34.300000000000004,126.750000000000000,34.275000000000006,202.56908000
4976,126.724999999999994,34.300000000000004,126.750000000000000,34.275000000000006,202.18477000
4976,126.724999999999994,34.300000000000004,126.750000000000000,34.275000000000006,200.56408000
4976,126.724999999999994,34.300000000000004,126.750000000000000,34.275000000000006,199.71376000
4976,126.724999999999994,34.300000000000004,126.750000000000000,34.275000000000006,200.05185000
11036,127.575000000000003,34.950000000000003,127.600000000000023,34.925000000000004,272.01939000
11036,127.575000000000003,34.950000000000003,127.600000000000023,34.925000000000004,272.78071000
11036,127.575000000000003,34.950000000000003,127.600000000000023,34.925000000000004,273.44675000
11036,127.575000000000003,34.950000000000003,127.600000000000023,34.925000000000004,268.01920000
11036,127.575000000000003,34.950000000000003,127.600000000000023,34.925000000000004,268.23777000
11036,127.575000000000003,34.950000000000003,127.600000000000023,34.925000000000004,268.22614000
11036,127.575000000000003,34.950000000000003,127.600000000000023,34.925000000000004,264.13939000
11036,127.575000000000003,34.950000000000003,127.600000000000023,34.925000000000004,263.83610000
11036,127.575000000000003,34.950000000000003,127.600000000000023,34.925000000000004,263.15763000
19273,128.724999999999994,34.875000000000000,128.750000000000000,34.850000000000001,176.81971000
19273,128.724999999999994,34.875000000000000,128.750000000000000,34.850000000000001,168.31192000
19273,128.724999999999994,34.875000000000000,128.750000000000000,34.850000000000001,142.35487000
19273,128.724999999999994,34.875000000000000,128.750000000000000,34.850000000000001,189.74350000
19273,128.724999999999994,34.875000000000000,128.750000000000000,34.850000000000001,181.27994000
19273,128.724999999999994,34.875000000000000,128.750000000000000,34.850000000000001,161.70726000
19273,128.724999999999994,34.875000000000000,128.750000000000000,34.850000000000001,189.39253000
19273,128.724999999999994,34.875000000000000,128.750000000000000,34.850000000000001,185.56900000
19273,128.724999999999994,34.875000000000000,128.750000000000000,34.850000000000001,178.02630000
19273,128.724999999999994,34.875000000000000,128.750000000000000,34.850000000000001,187.83723000
